"","X","date","prec","snow","temp","aqi","co","no2","o3","pm10","pm","so2","t_asign","treat","hubei","day","month","year","daynum","north","city_code","city","province_code","province"
"43884",43883,20200227,24.9085776466145,27.9027916059701,9.362116,73.583336,0.6958333,17,67.75,70.833336,42.833332,11.25,1,1,0,27,2,2020,8458,0,90542,"Tongling",340,"Anhui"
"43885",43884,20200228,60.4037288613596,14.9598948722593,8.935994,38.61111,0.7366667,19.38889,55.333332,73.5,44.88889,11.333333,1,1,0,28,2,2020,8459,0,90542,"Tongling",340,"Anhui"
"43886",43885,20200229,42.0474025672581,20.1825360538763,9.405343,39.791668,0.7579167,22.708334,33.083332,31.375,22,13,1,1,0,29,2,2020,8460,0,90542,"Tongling",340,"Anhui"
"43887",43886,20200301,4.91252711775412,76.7246412844222,8.51266,49.125,0.80708337,22.708334,44.791668,48.916668,31,12.916667,1,1,0,1,3,2020,8461,0,90542,"Tongling",340,"Anhui"
"44266",44265,20200101,28.1278654886147,71.5264382162274,3.7715595,66.333336,0.55916667,34.041668,41.958332,51.041668,33.791668,10.833333,NA,0,0,1,1,2020,8401,0,86808,"Anqing",340,"Anhui"
"44267",44266,20200102,0.136039529728113,70.8063369736957,4.9334617,106,0.80333334,46.708332,34.333332,65.166664,64.208336,10.083333,NA,0,0,2,1,2020,8402,0,86808,"Anqing",340,"Anhui"
"44268",44267,20200103,40.5202780162779,73.0631874697603,6.3888083,108.666664,0.75666666,51.875,22.875,79.25,85.5,5.5833335,NA,0,0,3,1,2020,8403,0,86808,"Anqing",340,"Anhui"
"44269",44268,20200104,5.61620720017737,70.0913893569545,7.459122,48.75,0.65666664,42.833332,17.208334,49.791668,54.958332,5.0833335,NA,0,0,4,1,2020,8404,0,86808,"Anqing",340,"Anhui"
"44270",44269,20200105,2.45140922897467,20.5440917632365,8.983253,81.125,0.93791664,40.708332,17.833334,51.875,44.041668,5.9583335,NA,0,0,5,1,2020,8405,0,86808,"Anqing",340,"Anhui"
"44271",44270,20200106,6.55401062026666,22.0927470969927,8.525869,60.625,0.98583335,40.625,20.875,68.166664,59.416668,5.2916665,NA,0,0,6,1,2020,8406,0,86808,"Anqing",340,"Anhui"
"44272",44271,20200107,116.481959025143,43.8921041373781,6.443214,25.041666,1.07875,34.125,25.291666,27.875,23.375,5.9583335,NA,0,0,7,1,2020,8407,0,86808,"Anqing",340,"Anhui"
"44273",44272,20200108,39.0074900647465,26.1331995782033,4.3042474,58.375,1.04,30,60.75,25.958334,25.291666,6.125,NA,0,0,8,1,2020,8408,0,86808,"Anqing",340,"Anhui"
"44274",44273,20200109,134.55972792262,39.0023807809354,4.270278,67.125,0.6929167,23.916666,59.875,43,47.375,5.25,NA,0,0,9,1,2020,8409,0,86808,"Anqing",340,"Anhui"
"44275",44274,20200110,144.818982238915,23.2151167604295,2.7740035,37.958332,0.8475,36.5,29.333334,35.333332,41.416668,7.125,NA,0,0,10,1,2020,8410,0,86808,"Anqing",340,"Anhui"
"44276",44275,20200111,1.55190423086922,33.8286999059206,2.5100715,30.958334,0.635,29.166666,42.875,15.5,15.333333,7.25,NA,0,0,11,1,2020,8411,0,86808,"Anqing",340,"Anhui"
"44277",44276,20200112,0.182506532070012,56.0873561405038,4.0985684,70.416664,0.64875,25.875,59.625,30.5,37.583332,7.0416665,NA,0,0,12,1,2020,8412,0,86808,"Anqing",340,"Anhui"
"44278",44277,20200113,0.0461465891900701,54.590358218879,4.548603,111.208336,0.70666665,33.916668,68.625,66.916664,72.958336,6,NA,0,0,13,1,2020,8413,0,86808,"Anqing",340,"Anhui"
"44279",44278,20200114,0.784709291081231,54.7825139162377,5.3433447,149.16667,0.7941667,26.125,75.708336,84.75,95.916664,6.7916665,NA,0,0,14,1,2020,8414,0,86808,"Anqing",340,"Anhui"
"44280",44279,20200115,134.489121842175,17.0543800487897,3.837818,126.416664,0.9395833,29.458334,72.375,89.833336,110.333336,9.583333,NA,0,0,15,1,2020,8415,0,86808,"Anqing",340,"Anhui"
"44281",44280,20200116,6.523331745776,19.1024200122356,1.762183,26.583334,0.7866667,29.125,49.625,29.791666,40.666668,8.166667,NA,0,0,16,1,2020,8416,0,86808,"Anqing",340,"Anhui"
"44282",44281,20200117,0.282770027627456,84.7763831488062,3.1388388,47.25,0.49375,17.208334,50.375,17.291666,22.458334,8.875,NA,0,0,17,1,2020,8417,0,86808,"Anqing",340,"Anhui"
"44283",44282,20200118,0.122338012435606,71.1961096643734,3.2963774,79.333336,0.6041667,20.041666,54.75,38.833332,47.666668,7.625,NA,0,0,18,1,2020,8418,0,86808,"Anqing",340,"Anhui"
"44284",44283,20200119,0.179253832026194,59.0628034651898,5.16643,118.666664,0.66625,22.25,70.583336,69.625,73.083336,5.8333335,NA,0,0,19,1,2020,8419,0,86808,"Anqing",340,"Anhui"
"44285",44284,20200120,0.141009945848678,65.6351124398779,5.993473,133.41667,0.9841667,41.083332,71.625,96.375,101.041664,6.875,NA,0,0,20,1,2020,8420,0,86808,"Anqing",340,"Anhui"
"44286",44285,20200121,179.404537682146,10.1330141700214,6.54402,127.041664,1.0641667,41.5,74,98.583336,96.291664,10.291667,NA,0,0,21,1,2020,8421,0,86808,"Anqing",340,"Anhui"
"44287",44286,20200122,165.857688982242,10.1231094317879,4.649096,89.57895,1.1594737,28.789474,57.05263,65.52631,77.10526,7.2105265,NA,0,0,22,1,2020,8422,0,86808,"Anqing",340,"Anhui"
"44288",44287,20200123,84.442346501679,29.2916405992848,6.6160965,75.416664,0.95166665,16.791666,62.375,59.916668,69.708336,6.2916665,NA,0,0,23,1,2020,8423,0,86808,"Anqing",340,"Anhui"
"44289",44288,20200124,51.9318440123958,15.4273244954369,6.4795704,54.458332,0.60333335,17.125,68.875,34.708332,37.666668,6.75,NA,0,0,24,1,2020,8424,0,86808,"Anqing",340,"Anhui"
"44290",44289,20200125,83.0926571995435,10.1113873057912,4.9172726,55.833332,0.49833333,12.333333,85.208336,53.75,47.041668,6.6666665,NA,0,0,25,1,2020,8425,0,86808,"Anqing",340,"Anhui"
"44291",44290,20200126,190.028286511466,14.6708294789035,2.4972312,23.5,0.29875,10.166667,68.541664,22.666666,19.083334,10.75,NA,0,0,26,1,2020,8426,0,86808,"Anqing",340,"Anhui"
"44292",44291,20200127,18.8110135255196,70.3840949250188,2.2595017,41.083332,0.6120833,10.5,68.291664,14.833333,16.458334,10.708333,NA,0,0,27,1,2020,8427,0,86808,"Anqing",340,"Anhui"
"44293",44292,20200128,0.105440338061337,70.5259081889749,2.804963,76.208336,0.66541666,13.083333,67.708336,36.833332,43.458332,8.875,NA,0,0,28,1,2020,8428,0,86808,"Anqing",340,"Anhui"
"44294",44293,20200129,0.100137070335243,68.0182607279039,4.3508506,72.458336,0.56708336,19.125,52.958332,51.166668,52.833332,8.75,NA,0,0,29,1,2020,8429,0,86808,"Anqing",340,"Anhui"
"44295",44294,20200130,0.0754791418823574,95.8125906681096,4.576148,122.833336,0.72375,21.916666,88,68.875,71.125,7.2083335,NA,0,0,30,1,2020,8430,0,86808,"Anqing",340,"Anhui"
"44296",44295,20200131,0.128033452109888,68.2565144334027,5.846897,107.416664,0.83416665,17.041666,96.541664,92.791664,97.333336,6.4166665,NA,0,0,31,1,2020,8431,0,86808,"Anqing",340,"Anhui"
"44297",44296,20200201,0.166731272238137,83.8354536773835,7.1749897,73.333336,0.52375,17.25,86.5,61.375,60.791668,8.416667,NA,0,0,1,2,2020,8432,0,86808,"Anqing",340,"Anhui"
"44298",44297,20200202,0.73852527002869,60.663469106729,7.9169354,60.375,0.4675,22.625,80.916664,46.75,44.125,15.625,NA,0,0,2,2,2020,8433,0,86808,"Anqing",340,"Anhui"
"44299",44298,20200203,0.883904098462395,70.5425438368358,8.737743,83.416664,0.46541664,27.625,85.666664,47.291668,49.5,13.083333,NA,0,0,3,2,2020,8434,0,86808,"Anqing",340,"Anhui"
"44300",44299,20200204,0.437206348920591,81.3916166259012,8.940688,118.958336,0.6975,18.375,101.791664,74.083336,85.083336,9.875,NA,0,0,4,2,2020,8435,0,86808,"Anqing",340,"Anhui"
"44301",44300,20200205,1.04431444870225,93.7840972426802,9.138093,83.5,0.615,18.416666,102.083336,71.291664,76.166664,7.1666665,NA,0,0,5,2,2020,8436,0,86808,"Anqing",340,"Anhui"
"44302",44301,20200206,149.698636718314,21.4772818230992,9.07795,45.208332,0.49916667,12.5,103.041664,44.25,43.375,5.3333335,NA,0,0,6,2,2020,8437,0,86808,"Anqing",340,"Anhui"
"44303",44302,20200207,4.95169187250323,48.8604249398484,5.670951,24.041666,0.42291665,9.5,72.25,15.583333,16.25,6.25,NA,0,0,7,2,2020,8438,0,86808,"Anqing",340,"Anhui"
"44304",44303,20200208,0.136140575715195,80.7630677191261,5.83842,40.041668,0.5175,8.875,68.583336,17.416666,20.875,7.25,NA,0,0,8,2,2020,8439,0,86808,"Anqing",340,"Anhui"
"44305",44304,20200209,0.0676633571564757,70.6004200347407,7.0498333,48.833332,0.565,11.25,78.708336,27.916666,29.875,6.5833335,NA,0,0,9,2,2020,8440,0,86808,"Anqing",340,"Anhui"
"44306",44305,20200210,136.032731567098,64.2846916682835,8.156599,54.666668,0.62041664,25.125,64.541664,38.458332,38.666668,6.0833335,NA,0,0,10,2,2020,8441,0,86808,"Anqing",340,"Anhui"
"44307",44306,20200211,20.7474410494121,18.4433046856268,9.936442,33.541668,0.6775,17.375,76.583336,30,29.458334,6.875,NA,0,0,11,2,2020,8442,0,86808,"Anqing",340,"Anhui"
"44308",44307,20200212,0.890204914703561,83.6850149981074,10.4860115,35.583332,0.7345833,16.666666,49.916668,26.666666,24.791666,6,NA,0,0,12,2,2020,8443,0,86808,"Anqing",340,"Anhui"
"44309",44308,20200213,1.24742422385113,67.3368458474909,11.499389,26.083334,0.74125,19.666666,38.166668,21.625,18.791666,7,NA,0,0,13,2,2020,8444,0,86808,"Anqing",340,"Anhui"
"44310",44309,20200214,43.207908138756,20.4058458396155,11.880063,27.666666,0.87,23.416666,26.125,23.166666,18.833334,7.1666665,NA,0,0,14,2,2020,8445,0,86808,"Anqing",340,"Anhui"
"44311",44310,20200215,121.933947007131,17.8855812316959,6.9213204,23.458334,0.71833336,14.541667,65.125,16.625,13.083333,8,NA,0,0,15,2,2020,8446,0,86808,"Anqing",340,"Anhui"
"44312",44311,20200216,10.0665695793525,71.6998877628565,2.429585,37.541668,0.43291667,8.666667,86.041664,18.958334,17.041666,5.9166665,NA,0,0,16,2,2020,8447,0,86808,"Anqing",340,"Anhui"
"44313",44312,20200217,0.0530861158563813,72.053452418921,4.797158,34.833332,0.37541667,11.708333,89.458336,31.541666,22.083334,5.0833335,NA,0,0,17,2,2020,8448,0,86808,"Anqing",340,"Anhui"
"44314",44313,20200218,0.0330811968406377,70.8824080988216,6.1135416,39.25,0.3554167,15.208333,92.583336,30.291666,21.833334,8.166667,NA,0,0,18,2,2020,8449,0,86808,"Anqing",340,"Anhui"
"44315",44314,20200219,0.0599529095314487,64.6402833454958,7.5263634,53.583332,0.40458333,24.416666,84.541664,34.916668,32.583332,8.75,NA,0,0,19,2,2020,8450,0,86808,"Anqing",340,"Anhui"
"44316",44315,20200220,0.093636191469844,77.8447505461093,10.183673,59.541668,0.49666667,23.333334,76.708336,45.166668,42.916668,6.625,NA,0,0,20,2,2020,8451,0,86808,"Anqing",340,"Anhui"
"44317",44316,20200221,3.1319762615518,77.4962987952155,11.694976,74.583336,0.5804167,24.041666,98.458336,45.5,43.291668,6.625,NA,0,0,21,2,2020,8452,0,86808,"Anqing",340,"Anhui"
"44318",44317,20200222,0.036883721358542,67.5134442860951,11.309959,73.625,0.63708335,32.041668,66.083336,57.041668,55.708332,7.2916665,NA,0,0,22,2,2020,8453,0,86808,"Anqing",340,"Anhui"
"44319",44318,20200223,0.0671400008384987,73.4390456225967,13.08517,76.166664,0.5441666,19.5,101.125,85.958336,45,8.208333,NA,0,0,23,2,2020,8454,0,86808,"Anqing",340,"Anhui"
"44320",44319,20200224,0.406054068753757,44.6363432753796,16.66985,76.458336,0.63416666,37.958332,62.541668,88.083336,55.083332,7.0416665,NA,0,0,24,2,2020,8455,0,86808,"Anqing",340,"Anhui"
"44321",44320,20200225,79.0869420110248,102.494049699312,18.039145,95.916664,0.68333334,24.666666,91.041664,65.75,52.625,6.6666665,NA,0,0,25,2,2020,8456,0,86808,"Anqing",340,"Anhui"
"44322",44321,20200226,59.9134392193761,78.2184966677185,14.716885,56.708332,0.85125,14.833333,62,70.5,66.541664,7.625,NA,0,0,26,2,2020,8457,0,86808,"Anqing",340,"Anhui"
"44323",44322,20200227,2.36674709487617,27.758876125981,9.390284,86,0.55,12.5,78.166664,56.041668,46.791668,5.0833335,NA,0,0,27,2,2020,8458,0,86808,"Anqing",340,"Anhui"
"44324",44323,20200228,78.4654365985539,17.6875635449895,8.363517,34.38889,0.5877778,15.777778,68.611115,58.666668,51.444443,4.6666665,NA,0,0,28,2,2020,8459,0,86808,"Anqing",340,"Anhui"
"44325",44324,20200229,23.6114580946562,18.4452804938991,8.423271,35.166668,0.5708333,12.25,47.458332,17.666666,19,6.6666665,NA,0,0,29,2,2020,8460,0,86808,"Anqing",340,"Anhui"
"44326",44325,20200301,0.442191737606732,76.1995206992929,8.887395,40.125,0.60833335,13.916667,54.333332,26.708334,29.541666,6.0833335,NA,0,0,1,3,2020,8461,0,86808,"Anqing",340,"Anhui"
