,date,prec,snow,temp,aqi,co,no2,o3,pm10,pm,so2,t_asign,treat,hubei,day,month,year,daynum,north,city_code
130328,20200120,0.072696654,43.98174114,-6.052291,52.041668,0.6166667,20.208334,66.625,44.041668,24.208334,9.791667,NA,0,0,20,1,2020,8420,1,12143
130329,20200121,0.070926992,44.54818499,-6.1512613,47.083332,0.7916667,25.916666,59.833332,55.791668,31.458334,13.208333,NA,0,0,21,1,2020,8421,1,12143
130330,20200122,0.059725985,62.97633619,-6.100949,55.57895,0.8236842,21.842106,61.210526,65,33.736843,12,NA,0,0,22,1,2020,8422,1,12143
130331,20200123,0.074511188,57.30236637,-5.701607,48.875,0.8041667,22.875,57.958332,50.041668,29.333334,12.958333,NA,0,0,23,1,2020,8423,1,12143
130332,20200124,0.08763898,55.48551807,-5.5535355,54.666668,0.75,20.708334,60.916668,52.625,33.875,11.25,NA,0,0,24,1,2020,8424,1,12143
130333,20200125,0.088906687,55.13171516,-5.2549605,72.916664,0.80833334,19.625,61.375,73.875,47.75,16.791666,NA,0,0,25,1,2020,8425,1,12143
130334,20200126,0.086389703,61.90927685,-4.6068525,68.833336,0.8541667,19.625,68.541664,71.291664,45.416668,16.458334,NA,0,0,26,1,2020,8426,1,12143
130335,20200127,0.059297624,60.75424603,-5.154917,67.916664,0.85625005,18.208334,74.416664,84.291664,42.5,13.791667,NA,0,0,27,1,2020,8427,1,12143
130336,20200128,0.06032069,47.84156867,-3.806731,54.083332,0.8020833,17.625,71.75,70.416664,37.458332,14.208333,NA,0,0,28,1,2020,8428,1,12143
130337,20200129,0.054497878,62.0675159,-2.858794,46.916668,0.77708334,16.916666,72,49.125,28.583334,17.708334,NA,0,0,29,1,2020,8429,1,12143
130338,20200130,0.050854815,89.56349929,-2.609682,46.916668,0.8208333,17.458334,71.875,45.375,29.375,18.166666,NA,0,0,30,1,2020,8430,1,12143
130339,20200131,0.052331291,53.72892694,-3.756631,49.625,0.79583335,16.666666,67.5,49.916668,29.875,16.125,NA,0,0,31,1,2020,8431,1,12143
130340,20200201,0.037207567,74.99791689,-4.006183,44.166668,0.7895833,16.875,67.333336,49.666668,29.958334,15.125,NA,0,0,1,2,2020,8432,1,12143
130341,20200202,0.05314972,57.0218944,-4.9554806,42.208332,0.6020833,13.458333,76.791664,37.958332,21.75,11.791667,NA,0,0,2,2,2020,8433,1,12143
130342,20200203,0.043082431,63.63263731,-4.058169,38.458332,0.5708333,13.083333,66.5,38.166668,24.291666,11,NA,0,0,3,2,2020,8434,1,12143
130343,20200204,0.010295006,76.26139474,-3.1088305,47.25,0.56666666,12.083333,71.958336,43.041668,23.083334,9.708333,NA,0,0,4,2,2020,8435,1,12143
130344,20200205,0.056676732,90.52408389,-2.9581096,47.541668,0.5854167,13.208333,65.958336,48.041668,30.208334,7.7083335,NA,0,0,5,2,2020,8436,1,12143
130345,20200206,0.036990605,77.84443134,-2.1588588,55.833332,0.65625,14.416667,71.291664,51.375,30.625,11.166667,NA,0,0,6,2,2020,8437,1,12143
130346,20200207,0.035244019,72.19509567,-2.1573253,53.5,0.6895833,15.666667,74.25,56.958332,34.875,12.458333,NA,0,0,7,2,2020,8438,1,12143
130347,20200208,0.012438579,81.73086182,-1.0580153,47.666668,0.56875,11.5,66.5,57.333332,24,12.833333,NA,0,0,8,2,2020,8439,1,12143
130348,20200209,0.022814602,76.44451126,0.09217083,39.25,0.5291667,11.375,82,36.708332,20.375,13.25,NA,0,0,9,2,2020,8440,1,12143
130349,20200210,0.023257707,53.67124827,2.288236,42.291668,0.48958334,11.916667,82.791664,42.041668,22,11.458333,NA,0,0,10,2,2020,8441,1,12143
130350,20200211,0.040576831,59.65345093,2.6896434,65.916664,0.5625,14,78.5,59.833332,25.958334,14.458333,NA,0,0,11,2,2020,8442,1,12143
130351,20200212,0.026241058,91.36750541,2.4420419,53.083332,0.66041666,17.208334,74.5,69.75,33.458332,16.75,NA,0,0,12,2,2020,8443,1,12143
130352,20200213,0.046025689,74.76702759,-2.4847095,57.375,0.5604167,12.25,78.541664,79.75,27.583334,9.875,NA,0,0,13,2,2020,8444,1,12143
130353,20200214,17.99777347,52.75195267,-8.64081,84.958336,0.37916666,4.5416665,75.458336,102.625,25.416666,5.6666665,NA,0,0,14,2,2020,8445,1,12143
130354,20200215,0.072205874,41.281541,-9.842646,54.75,0.48958334,6.0416665,63.708332,64.333336,23.791666,4.75,NA,0,0,15,2,2020,8446,1,12143
130355,20200216,0.019803844,49.3783363,-8.494357,56,0.55625004,8.5,70.291664,61.416668,25.208334,6.2083335,NA,0,0,16,2,2020,8447,1,12143
130356,20200217,0.014340042,52.34187279,-4.900168,201.79167,0.6479167,13.125,69.291664,141.16667,43.083332,9.958333,NA,0,0,17,2,2020,8448,1,12143
130357,20200218,0.016067945,70.96893926,-2.453052,499.54166,0.60833335,14.375,70.25,766.3333,151.25,10.583333,NA,0,0,18,2,2020,8449,1,12143
130358,20200219,0.016623371,39.60635378,-3.5971189,291.04166,0.6791667,17.875,65.375,551.0417,115.916664,10.75,NA,0,0,19,2,2020,8450,1,12143
130359,20200220,0.015647573,31.25374137,-4.4938545,88.958336,0.47708333,10.833333,83.666664,333.75,54.791668,9.208333,NA,0,0,20,2,2020,8451,1,12143
130360,20200221,0.015095524,42.89637328,-0.25521457,111.208336,0.475,12.416667,81.291664,134.5,34.541668,8.083333,NA,0,0,21,2,2020,8452,1,12143
130361,20200222,0.014627392,54.04983804,1.892845,95.083336,0.57708335,18.333334,72.208336,157.66667,41.625,10.416667,NA,0,0,22,2,2020,8453,1,12143
130362,20200223,0.016027476,34.45047731,2.2460992,115.958336,0.60625005,20,63.583332,133.875,36.375,13.083333,NA,0,0,23,2,2020,8454,1,12143
130363,20200224,0.015387234,48.57150322,3.0971599,121.916664,0.56458336,18.166666,67.583336,201.625,45.541668,11.708333,NA,0,0,24,2,2020,8455,1,12143
130364,20200225,0.010024125,71.69517082,2.8476691,88.083336,0.6,22.541666,65.291664,164,47.375,10.208333,NA,0,0,25,2,2020,8456,1,12143
130365,20200226,0.021221729,82.92021776,2.3992114,72.958336,0.56458336,18.666666,63.666668,101.791664,34.625,8.333333,NA,0,0,26,2,2020,8457,1,12143
130366,20200227,0.032008599,20.63825019,5.442348,78.333336,0.55833334,20.916666,75.125,98.291664,32.041668,9.25,NA,0,0,27,2,2020,8458,1,12143
130367,20200228,0.014097153,38.4362153,4.6436267,89.44444,0.59444445,22.277779,80.22222,99,30.88889,10.666667,NA,0,0,28,2,2020,8459,1,12143
130368,20200229,0.037967283,50.14517582,2.746836,58.791668,0.47083333,12.583333,87.125,110.291664,23.541666,8.083333,NA,0,0,29,2,2020,8460,1,12143
130369,20200301,0.020722727,52.66949871,0.05135163,69.75,0.62291664,19.916666,64.958336,70.041664,27,7.3333335,NA,0,0,1,3,2020,8461,1,12143
130748,20200101,4.934962561,45.80622052,-3.3509555,102.416664,1.0183333,29.041666,35.458332,82.625,60.416668,23.375,NA,0,0,1,1,2020,8401,1,78021
130749,20200102,4.641635437,45.20766783,-1.7764403,109.291664,1.2429167,28.791666,49.75,95.625,79.291664,24.083334,NA,0,0,2,1,2020,8402,1,78021
130750,20200103,3.079530677,43.49186728,0.09713233,100.458336,1.6008333,36.291668,44.416668,101.958336,84.375,29.583334,NA,0,0,3,1,2020,8403,1,78021
130751,20200104,13.75871253,45.19168581,0.3853988,87,1.2570833,26.416666,73.083336,84.708336,66.5,20,NA,0,0,4,1,2020,8404,1,78021
130752,20200105,27.43247216,20.94171264,0.67299473,127.083336,1.1916666,23.666666,71.125,87.375,77.541664,17.291666,NA,0,0,5,1,2020,8405,1,78021
130753,20200106,28.73532807,26.987144,-1.111891,107.041664,1.3404167,21.5,55.666668,108.833336,94.541664,16.416666,NA,0,0,6,1,2020,8406,1,78021
130754,20200107,15.77255538,51.94636841,-1.7180537,55.75,1.0641667,16.166666,70.791664,70.458336,54.5,17.166666,NA,0,0,7,1,2020,8407,1,78021
130755,20200108,13.33907136,69.33030539,-1.9946104,79.791664,0.98,16.375,84.875,57.958332,48.791668,19.291666,NA,0,0,8,1,2020,8408,1,78021
130756,20200109,13.02290153,53.98758785,-2.8039901,104.541664,1.0770833,23.041666,43.041668,73.666664,70.041664,18.416666,NA,0,0,9,1,2020,8409,1,78021
130757,20200110,11.88066155,40.76014064,-3.1313632,69.916664,1.0895833,16.791666,72.583336,70.125,66.458336,13.625,NA,0,0,10,1,2020,8410,1,78021
130758,20200111,25.58195312,61.80971014,-2.7199512,68.166664,0.90666664,17.666666,80.541664,56.25,43.708332,16.666666,NA,0,0,11,1,2020,8411,1,78021
130759,20200112,9.491258941,29.25966689,-2.76426,94.041664,1.0550001,22.25,78.125,74.666664,62.333332,18.916666,NA,0,0,12,1,2020,8412,1,78021
130760,20200113,5.376903416,33.57377532,-3.0243487,69.041664,0.91791666,19.791666,65.208336,72.208336,56.416668,15.583333,NA,0,0,13,1,2020,8413,1,78021
130761,20200114,13.58902165,27.8411195,-3.9312596,93.583336,0.965,17.041666,68.666664,80.833336,65.25,13.041667,NA,0,0,14,1,2020,8414,1,78021
130762,20200115,21.35454235,37.60557406,-4.307332,99.583336,1.065,18.75,57.958332,85.875,65.916664,12.791667,NA,0,0,15,1,2020,8415,1,78021
130763,20200116,11.58751637,41.10334036,-3.306192,88.791664,1.27875,16.625,65.208336,75.875,65.333336,13.541667,NA,0,0,16,1,2020,8416,1,78021
130764,20200117,4.002810857,37.53899181,-2.8346615,113.833336,1.4408333,21.875,69.875,84.833336,78.083336,18.291666,NA,0,0,17,1,2020,8417,1,78021
130765,20200118,1.735612139,67.37532052,-2.3801315,66.75,1.3729167,24.458334,72,89.75,70.291664,21.208334,NA,0,0,18,1,2020,8418,1,78021
130766,20200119,6.913539017,28.39264149,-1.6283141,63.291668,0.87125,13.291667,72.875,64.791664,23.291666,14.25,NA,0,0,19,1,2020,8419,1,78021
130767,20200120,8.733414953,29.59153722,-1.5943998,39.875,0.93125,14.708333,75.208336,53.083332,22.458334,16.291666,NA,0,0,20,1,2020,8420,1,78021
130768,20200121,10.86198466,32.87926567,-0.7466205,72.833336,1.0091667,19.375,71.583336,57.916668,33.166668,18.916666,NA,0,0,21,1,2020,8421,1,78021
130769,20200122,10.89860249,53.8768669,-0.33876526,110.42105,1.6068422,25.157894,75.26316,98.89474,77.89474,22.210526,NA,0,0,22,1,2020,8422,1,78021
130770,20200123,17.59469254,32.47054086,0.1914416,81,1.4033333,20.291666,85.583336,92.583336,73.541664,19.25,NA,0,0,23,1,2020,8423,1,78021
130771,20200124,22.39493073,30.26271799,-1.2986282,48.208332,0.94,15.208333,76.666664,54.458332,38.916668,16.583334,NA,0,0,24,1,2020,8424,1,78021
130772,20200125,19.92293486,52.92501375,-1.6917751,109.166664,0.95875,13.541667,66.375,71.916664,59.583332,18.125,NA,0,0,25,1,2020,8425,1,78021
130773,20200126,17.36183414,56.12264154,-1.6292672,101.75,1.105,11.833333,78.166664,88.125,83.583336,13.541667,NA,0,0,26,1,2020,8426,1,78021
130774,20200127,7.922918278,22.77988331,-1.7025987,69.208336,1.03875,9.083333,74.375,61.333332,57.708332,10.875,NA,0,0,27,1,2020,8427,1,78021
130775,20200128,6.633936279,24.0921721,-1.3460149,71.041664,1.1666667,10.291667,67.833336,54.791668,50.5,12.958333,NA,0,0,28,1,2020,8428,1,78021
130776,20200129,6.131988149,29.81053825,-0.6486978,65.5,1.0933334,11.333333,82.083336,58.208332,51.166668,15.958333,NA,0,0,29,1,2020,8429,1,78021
130777,20200130,5.990112091,56.01197956,-0.59355813,71.5,0.97625005,11.375,86.583336,61.083332,49.25,17.833334,NA,0,0,30,1,2020,8430,1,78021
130778,20200131,8.53323817,46.29599911,-0.1850432,75.958336,1.0391667,13.291667,90.708336,65.916664,53.083332,18.916666,NA,0,0,31,1,2020,8431,1,78021
130779,20200201,8.912446841,50.26993892,0.10891604,63.791668,1.0091667,11.5,85.833336,58.833332,48.791668,15.625,NA,0,0,1,2,2020,8432,1,78021
130780,20200202,9.357444428,47.47089263,-1.3770586,33.75,0.9295833,8.833333,77.791664,43.75,32.25,12.125,NA,0,0,2,2,2020,8433,1,78021
130781,20200203,7.836977442,29.46878417,-0.3259359,37.291668,0.7425,7.625,78,29.125,17.833334,13.125,NA,0,0,3,2,2020,8434,1,78021
130782,20200204,2.126286316,51.02908807,-0.14341278,53.791668,0.88125,10.125,78.375,43.5,32.791668,15.75,NA,0,0,4,2,2020,8435,1,78021
130783,20200205,11.96541409,48.56320913,-0.098600216,90.541664,0.99583334,11.625,88.666664,60.208332,50.416668,16.708334,NA,0,0,5,2,2020,8436,1,78021
130784,20200206,12.06000974,33.54873413,-0.7834897,128.375,1.23125,11.833333,70.333336,96,88.958336,11.333333,NA,0,0,6,2,2020,8437,1,78021
130785,20200207,4.193455901,32.94778997,0.023040585,76.291664,1.2808334,11.583333,57.666668,76.5,71.291664,9.666667,NA,0,0,7,2,2020,8438,1,78021
130786,20200208,1.791547358,36.49725334,0.8209082,66.333336,1.3116667,12.041667,65.541664,62.333332,53.625,12.458333,NA,0,0,8,2,2020,8439,1,78021
130787,20200209,1.928254548,27.10413812,2.2064507,38.416668,0.9583333,9.958333,79.916664,44.416668,27.791666,15.916667,NA,0,0,9,2,2020,8440,1,78021
130788,20200210,3.655745963,25.90555747,3.3033035,60.416668,0.8745833,9.416667,88.375,49.875,34.333332,15.166667,NA,0,0,10,2,2020,8441,1,78021
130789,20200211,4.961151717,50.41327562,4.1777186,67.291664,0.97875,11.25,89.833336,58.875,44.916668,14.958333,NA,0,0,11,2,2020,8442,1,78021
130790,20200212,3.671829927,71.43819015,5.5814795,76.041664,1.0441667,11.875,93.708336,64.791664,52.333332,14.208333,NA,0,0,12,2,2020,8443,1,78021
130791,20200213,6.598967848,58.87705879,5.7370887,87.125,1.005,11.125,89.041664,57.708332,49.833332,13.916667,NA,0,0,13,2,2020,8444,1,78021
130792,20200214,17.86136427,32.92019927,1.9359254,91.375,0.6616667,5.2916665,81.375,140.375,23.25,9.958333,NA,0,0,14,2,2020,8445,1,78021
130793,20200215,27.92944893,36.33153659,-3.7486193,44.666668,0.53249997,2.6666667,67.75,86.083336,13.625,8.291667,NA,0,0,15,2,2020,8446,1,78021
130794,20200216,2.245544381,41.81014763,-3.0689,27.791666,0.6095833,4.2916665,70.75,27.416666,10.416667,11.5,NA,0,0,16,2,2020,8447,1,78021
130795,20200217,1.148927861,61.24206271,-1.3993274,33,0.72375,7.7083335,77.916664,25,14.916667,15.291667,NA,0,0,17,2,2020,8448,1,78021
130796,20200218,1.268168997,60.00113962,0.4483751,43.916668,0.73125,7.875,83.916664,34.625,24.5,13.833333,NA,0,0,18,2,2020,8449,1,78021
130797,20200219,1.258929767,41.39942974,2.5415244,59.208332,0.82124996,8.583333,88.75,51.583332,34.458332,13.416667,NA,0,0,19,2,2020,8450,1,78021
130798,20200220,2.798905097,52.00913712,3.3064868,108.791664,0.81041664,9.333333,97.958336,106.208336,40.625,12.958333,NA,0,0,20,2,2020,8451,1,78021
130799,20200221,2.350392685,55.56565552,2.6532707,83.166664,0.77750003,7.6666665,70.916664,146.41667,36.958332,11.458333,NA,0,0,21,2,2020,8452,1,78021
130800,20200222,1.056171294,47.19980815,3.4916744,75.958336,0.71791667,8.583333,72.708336,103.375,30,12.75,NA,0,0,22,2,2020,8453,1,78021
130801,20200223,1.493511642,57.39605082,5.875172,66,0.71458334,14.916667,73,94.75,35.708332,16.583334,NA,0,0,23,2,2020,8454,1,78021
130802,20200224,3.363930167,51.25690532,7.0626693,76.416664,0.76166666,12.5,82.708336,85.083336,38.791668,13.5,NA,0,0,24,2,2020,8455,1,78021
130803,20200225,3.172972368,86.62500267,7.405887,95.791664,0.72749996,10.5,75.125,126.833336,38.166668,12.666667,NA,0,0,25,2,2020,8456,1,78021
130804,20200226,7.101917061,46.992455,7.418254,113.625,0.90125,12.583333,115.208336,123.166664,70.208336,13.333333,NA,0,0,26,2,2020,8457,1,78021
130805,20200227,64.34716261,22.85604447,5.977616,48.208332,1.095,13.75,83.208336,81.5,62.916668,11.791667,NA,0,0,27,2,2020,8458,1,78021
130806,20200228,5.042322182,34.49440754,5.875872,42.38889,1.0083333,12.111111,68.833336,35.833332,25.555555,9.611111,NA,0,0,28,2,2020,8459,1,78021
130807,20200229,6.408133536,39.03327344,6.2584257,54.25,0.83666664,10.833333,70.583336,44.083332,24.083334,10.208333,NA,0,0,29,2,2020,8460,1,78021
130808,20200301,6.595766183,65.92614187,5.7555475,64.541664,0.6325,7.9166665,76.833336,79.416664,18.083334,10.541667,NA,0,0,1,3,2020,8461,1,78021
131187,20200101,6.579733198,48.91783963,-3.1398485,60.916668,0.8,20.375,62.791668,78.625,50.625,12.958333,NA,0,0,1,1,2020,8401,1,105016
131188,20200102,6.389165215,49.1635563,-2.6137047,92.041664,0.9375,23.291666,24.708334,82.333336,54.583332,11.791667,NA,0,0,2,1,2020,8402,1,105016
131189,20200103,3.046184415,43.12765471,-1.8193264,109.083336,1.2354167,30.083334,19.708334,127.125,82.541664,22.208334,NA,0,0,3,1,2020,8403,1,105016
131190,20200104,8.495047584,34.57525732,-0.9042784,72.708336,1.0666666,37.083332,29.625,114.666664,63.208332,21.958334,NA,0,0,4,1,2020,8404,1,105016
131191,20200105,10.17641771,26.09828976,-0.21227825,51.125,0.52916664,19.375,51.083332,62.083332,32.541668,11.125,NA,0,0,5,1,2020,8405,1,105016
131192,20200106,14.73664759,28.26197943,-2.971424,52.458332,0.39166665,17.166666,67.666664,59.083332,27.833334,13.25,NA,0,0,6,1,2020,8406,1,105016
131193,20200107,18.88655047,30.16567152,-3.7290242,73.625,0.5875,24.75,44.5,71.208336,39.208332,16.166666,NA,0,0,7,1,2020,8407,1,105016
131194,20200108,19.36504668,43.67640796,-3.9353561,87.333336,1.0479167,33.666668,36.625,99.375,61.25,21.791666,NA,0,0,8,1,2020,8408,1,105016
131195,20200109,14.16888862,40.82554279,-3.8375263,91.166664,0.84166664,28.5,53.25,97.5,62.041668,15.75,NA,0,0,9,1,2020,8409,1,105016
131196,20200110,15.1312839,37.36199815,-5.4238205,77.458336,0.6541667,19.25,69.583336,90.75,63.5,9.458333,NA,0,0,10,1,2020,8410,1,105016
131197,20200111,38.38960717,32.06244564,-4.5238895,90.291664,0.7833333,24.625,72.208336,84.791664,62.5,13.375,NA,0,0,11,1,2020,8411,1,105016
131198,20200112,17.54937349,26.62234153,-4.271277,80.583336,0.8875,34.625,37.166668,90.833336,62.291668,16.166666,NA,0,0,12,1,2020,8412,1,105016
131199,20200113,12.66695467,43.05098026,-3.9685378,74.375,0.8854167,35.833332,33.916668,78.916664,53.666668,16.916666,NA,0,0,13,1,2020,8413,1,105016
131200,20200114,21.80361536,34.59579478,-4.158102,75.041664,0.83958334,29.875,34.625,81.666664,57.208332,12.458333,NA,0,0,14,1,2020,8414,1,105016
131201,20200115,26.41592166,34.59528707,-4.7747145,70.25,0.65625,18.416666,56.041668,60.25,42.916668,8,NA,0,0,15,1,2020,8415,1,105016
131202,20200116,18.17343073,38.70375927,-5.6632056,113.916664,1.1145834,31.666666,25.875,103.708336,76.125,17.166666,NA,0,0,16,1,2020,8416,1,105016
131203,20200117,4.504127454,51.70685947,-5.0030665,111.458336,1.0854167,35.041668,29,116.375,80.083336,19.125,NA,0,0,17,1,2020,8417,1,105016
131204,20200118,1.622251693,51.78794177,-4.2237506,69.208336,0.94166666,34.083332,39.541668,101.083336,67.625,15.583333,NA,0,0,18,1,2020,8418,1,105016
131205,20200119,5.341543544,30.43645524,-4.668571,69.833336,0.7583333,27.541666,32.208332,68.166664,43.708332,14.333333,NA,0,0,19,1,2020,8419,1,105016
131206,20200120,16.46558691,34.55947068,-4.3526177,71.333336,1.0458333,29.5,33.208332,79.208336,52.041668,16.208334,NA,0,0,20,1,2020,8420,1,105016
131207,20200121,16.44908169,33.84374614,-2.4332156,78.166664,1.0333333,25.291666,44.916668,76.75,50.291668,13.125,NA,0,0,21,1,2020,8421,1,105016
131208,20200122,16.27274681,46.08543017,-2.5405784,106.052635,1.1763158,28.263159,35.105263,107.57895,74.36842,15.947369,NA,0,0,22,1,2020,8422,1,105016
131209,20200123,22.16461137,43.51229693,-2.3190455,87.875,1.1166667,26.416666,38.333332,106.75,73.041664,14.083333,NA,0,0,23,1,2020,8423,1,105016
131210,20200124,21.93312718,38.5496057,-4.573244,68.166664,0.67291665,13.875,66.375,68.25,48.291668,10.875,NA,0,0,24,1,2020,8424,1,105016
131211,20200125,21.81450284,41.17323433,-5.1934233,106.166664,0.65,12.375,58.833332,100.291664,77.833336,10.375,NA,0,0,25,1,2020,8425,1,105016
131212,20200126,19.10372012,52.52393939,-5.1455855,67.125,0.64166665,5.9166665,79.125,62.416668,52.5,4.25,NA,0,0,26,1,2020,8426,1,105016
131213,20200127,14.50372315,36.12470632,-5.0165944,87.125,0.9916667,10.833333,52,70.5,56.208332,8.75,NA,0,0,27,1,2020,8427,1,105016
131214,20200128,12.50856456,32.48252803,-4.531677,98.5,1.1229167,17.833334,45.666668,100.916664,71.916664,12.5,NA,0,0,28,1,2020,8428,1,105016
131215,20200129,11.75521591,42.23694802,-3.6199145,91.75,0.98541665,18.958334,46.375,100.5,73.083336,13.666667,NA,0,0,29,1,2020,8429,1,105016
131216,20200130,11.80217328,71.3335091,-3.6742067,72.125,0.91875,20.291666,46.416668,83.333336,56.25,17.125,NA,0,0,30,1,2020,8430,1,105016
131217,20200131,13.1278818,44.9128254,-3.427925,71.916664,1.1458334,19.083334,34.291668,85.416664,56.583332,14.75,NA,0,0,31,1,2020,8431,1,105016
131218,20200201,5.831484623,47.58787882,-3.0967314,65.75,0.77708334,9.791667,55.583332,57.458332,41.875,9.041667,NA,0,0,1,2,2020,8432,1,105016
131219,20200202,14.24970421,35.81601403,-4.4555073,61.125,0.66875,14.125,56.666668,69.375,49.041668,13.291667,NA,0,0,2,2,2020,8433,1,105016
131220,20200203,11.14535912,35.69971043,-3.667047,58.791668,0.6583333,13.958333,45.958332,59.458332,38.083332,13.208333,NA,0,0,3,2,2020,8434,1,105016
131221,20200204,1.528768494,55.85848007,-3.4450326,71.125,0.81875,17.541666,40.208332,71.625,46.916668,17.083334,NA,0,0,4,2,2020,8435,1,105016
131222,20200205,12.34712473,72.80414118,-2.700146,71.416664,0.77708334,15.875,37,71.458336,50,13,NA,0,0,5,2,2020,8436,1,105016
131223,20200206,10.2930443,50.1499597,-2.7167444,68.333336,0.9458333,16.25,32.541668,71.166664,53.333332,12.708333,NA,0,0,6,2,2020,8437,1,105016
131224,20200207,7.069698338,48.87404793,-2.144447,55.333332,0.63125,7.7083335,52.875,51.291668,39.75,5.875,NA,0,0,7,2,2020,8438,1,105016
131225,20200208,1.78907781,60.82604156,-1.9404781,70.083336,0.77708334,14.208333,48.208332,65.666664,47,11.166667,NA,0,0,8,2,2020,8439,1,105016
131226,20200209,1.703395306,50.0301323,-0.8235598,61.291668,0.66875,11.833333,48.833332,66.125,45.416668,12.041667,NA,0,0,9,2,2020,8440,1,105016
131227,20200210,2.473225589,36.59859128,0.16586712,64.791664,0.76666665,13.208333,52.625,63.75,45.416668,11.75,NA,0,0,10,2,2020,8441,1,105016
131228,20200211,3.264116426,52.1116392,1.0503912,68.583336,0.79791665,15.083333,47.291668,64.375,45.625,10.416667,NA,0,0,11,2,2020,8442,1,105016
131229,20200212,2.53412609,75.4719729,2.248873,56.916668,0.71666664,17.416666,42.833332,60.625,40.041668,13.708333,NA,0,0,12,2,2020,8443,1,105016
131230,20200213,4.369210787,62.13220501,2.3603399,92.583336,0.65,19.666666,47.166668,70.708336,41.708332,16.708334,NA,0,0,13,2,2020,8444,1,105016
131231,20200214,8.727004435,36.83441741,-2.093373,94.666664,0.28333333,8.791667,77.458336,149.70833,34.083332,12.791667,NA,0,0,14,2,2020,8445,1,105016
131232,20200215,13.61949814,37.74210702,-6.9136486,44.916668,0.25208333,9.583333,61.958332,76.75,22.166666,13.833333,NA,0,0,15,2,2020,8446,1,105016
131233,20200216,1.442038869,41.5227549,-4.997232,49.75,0.5375,12.208333,48,50.375,25.166666,13.541667,NA,0,0,16,2,2020,8447,1,105016
131234,20200217,0.864616689,62.13888142,-2.8160968,55.166668,0.66041666,13.125,53.458332,56.458332,31.541666,14.291667,NA,0,0,17,2,2020,8448,1,105016
131235,20200218,1.328651399,62.53706695,-1.7247673,67.625,0.92083335,20.375,46.625,69.458336,39.875,18.458334,NA,0,0,18,2,2020,8449,1,105016
131236,20200219,0.928180689,28.46138745,-0.15799917,67,0.8854167,21.75,41.916668,77,41.416668,17.333334,NA,0,0,19,2,2020,8450,1,105016
131237,20200220,2.530829328,45.25523267,0.47177106,176.95833,0.5708333,15.375,60.166668,185.20833,45.666668,12.666667,NA,0,0,20,2,2020,8451,1,105016
131238,20200221,1.387963805,49.80310596,-0.8256275,102.875,0.62083334,18.583334,37.166668,205.29167,42.25,12.916667,NA,0,0,21,2,2020,8452,1,105016
131239,20200222,0.892291952,47.01415998,1.1684774,91.208336,0.7416667,20.958334,39.875,137.875,40.875,15.541667,NA,0,0,22,2,2020,8453,1,105016
131240,20200223,1.089559908,50.59641029,2.501375,61.75,0.6875,17.375,51.375,104.416664,40.291668,12.291667,NA,0,0,23,2,2020,8454,1,105016
131241,20200224,1.783516379,50.95326155,3.776166,70.333336,0.8,17.083334,42.791668,70.916664,36.916668,9.625,NA,0,0,24,2,2020,8455,1,105016
131242,20200225,1.594925056,76.26845566,4.3503766,70.458336,0.8229167,25.708334,39.625,94.125,38.666668,16.625,NA,0,0,25,2,2020,8456,1,105016
131243,20200226,4.017873054,53.05351811,5.018456,69.375,0.9166666,28.375,40.375,92.25,41.25,19.291666,NA,0,0,26,2,2020,8457,1,105016
131244,20200227,20.01013233,14.99096152,3.8114188,69.333336,0.6541667,18.625,78.541664,81.5,39.916668,13.666667,NA,0,0,27,2,2020,8458,1,105016
131245,20200228,2.742091125,16.06550258,3.7901185,49.77778,0.6638889,24.055555,45.88889,61.555557,37.72222,8.333333,NA,0,0,28,2,2020,8459,1,105016
131246,20200229,5.161822215,39.65460624,4.2576704,60.458332,0.66875,24.333334,38.791668,54.916668,30.916666,11.416667,NA,0,0,29,2,2020,8460,1,105016
131247,20200301,3.500728528,60.84730365,3.5779486,51.708332,0.40625,10.041667,78.708336,59.791668,18.416666,8.75,NA,0,0,1,3,2020,8461,1,105016
131626,20200101,6.352164601,54.64976612,1.0269854,49.916668,0.41458333,32.75,26.708334,48.208332,24.333334,20.875,NA,0,0,1,1,2020,8401,1,82806
131627,20200102,5.99707893,55.11176697,1.6113914,52.541668,0.6895833,32.833332,20.041666,55.75,31.375,23.541666,NA,0,0,2,1,2020,8402,1,82806
131628,20200103,3.687652883,51.09767919,2.9128876,65.791664,0.75624996,35.166668,20.208334,62.833332,34.041668,25.541666,NA,0,0,3,1,2020,8403,1,82806
131629,20200104,13.91034418,45.76546712,3.1739416,50.833332,1.16875,49.583332,23.708334,75.583336,41.375,33.5,NA,0,0,4,1,2020,8404,1,82806
131630,20200105,14.60316362,25.66431518,3.4646072,29.625,0.3,24.958334,52.208332,34.583332,20.75,20.291666,NA,0,0,5,1,2020,8405,1,82806
131631,20200106,27.45140897,27.13330401,1.6979206,40.916668,0.39375,24.375,54.166668,34.625,20.041666,20.958334,NA,0,0,6,1,2020,8406,1,82806
131632,20200107,11.75834957,39.25946902,1.3568413,57.333332,0.44791666,37.375,34.166668,51.375,26.791666,23.791666,NA,0,0,7,1,2020,8407,1,82806
131633,20200108,17.01878695,54.20075893,1.5154374,55.333332,0.76458335,49.708332,22.416666,64.791664,35.541668,27.75,NA,0,0,8,1,2020,8408,1,82806
