X,date,prec,snow,temp,aqi,co,no2,o3,pm10,pm,so2,t_asign,treat,hubei,day,month,year,daynum,north,city_code,judge,week,lead_lag_dummy
72851,20200221,5.659410671,74.18852685,10.18013,54.416668,1.14375,18.458334,83.75,43.166668,30.291666,13.583333,1,1,1,21,2,2020,8452,0,62661,1,4,4
72858,20200228,44.16052066,28.38126817,9.397241,33.61111,1.4755555,17.055555,48.555557,52.666668,33.333332,10.055555,1,1,1,28,2,2020,8459,0,62661,1,5,4
73241,20200103,3.282871876,58.86453291,3.85295,102.291664,0.96666664,40.583332,22.458334,106.291664,68.083336,8,1,0,1,3,1,2020,8403,0,35583,1,-3,-3
73248,20200110,16.91557626,42.05391768,1.4741269,39.25,0.70708334,20.791666,47.583332,41.958332,22.916666,5.2916665,1,0,1,10,1,2020,8410,0,35583,1,-2,-2
73255,20200117,2.746780029,61.85666593,1.4102398,88.625,1.0470834,21.833334,58.125,87.666664,63.458332,6,1,0,1,17,1,2020,8417,0,35583,1,-1,-1
73262,20200124,52.94174354,37.00864879,3.0313644,66.291664,1.0104166,18.791666,78.291664,82.416664,64.166664,4.5833335,1,1,1,24,1,2020,8424,0,35583,1,0,0
73269,20200131,3.820004521,54.5990364,4.2050247,53.083332,0.70375,9.666667,66.291664,39.541668,31.25,4,1,1,1,31,1,2020,8431,0,35583,1,1,1
73276,20200207,2.957716957,15.38307391,2.5150638,37.416668,0.83958334,8.416667,45.375,29.375,23.75,3,1,1,1,7,2,2020,8438,0,35583,1,2,2
73283,20200214,36.22416299,20.56208722,8.2731085,90.791664,1.135,10.541667,50.916668,76.666664,50,3.0833333,1,1,1,14,2,2020,8445,0,35583,1,3,3
73290,20200221,3.752746293,64.77330715,7.773262,62.708332,1.11875,9.833333,68.291664,56.375,44.791668,4.5416665,1,1,1,21,2,2020,8452,0,35583,1,4,4
73297,20200228,13.68133632,42.01993454,6.7164307,23.222221,1.3144444,8.5,61.77778,23.88889,18.11111,3.5555556,1,1,1,28,2,2020,8459,0,35583,1,5,4
73680,20200103,0.120800404,63.77350392,4.9531627,186.375,1.0858333,45.916668,14.583333,147.5,129.25,10.583333,1,0,1,3,1,2020,8403,0,19482,1,-3,-3
73687,20200110,23.19954374,39.43405083,1.4760151,50.916668,0.8433333,29.916666,35.916668,35.833332,35.791668,5,1,0,1,10,1,2020,8410,0,19482,1,-2,-2
73694,20200117,0.06637341,70.40160609,3.1905403,149.95833,1.0416666,28.833334,63.458332,84.166664,93.583336,7.5416665,1,0,1,17,1,2020,8417,0,19482,1,-1,-1
73701,20200124,69.12578294,31.65355813,6.1711774,56.083332,1.2458334,22.75,39.541668,69.166664,77.791664,6.9166665,1,1,1,24,1,2020,8424,0,19482,1,0,0
73708,20200131,0.092782707,57.87141013,8.483732,96.916664,0.97,14.791667,66.541664,63.791668,62.083332,8,1,1,1,31,1,2020,8431,0,19482,1,1,1
73715,20200207,0.0897779,24.07341722,4.58733,47.291668,0.89625,12.458333,40.541668,29.041666,31.916666,7.0416665,1,1,1,7,2,2020,8438,0,19482,1,2,2
73722,20200214,15.83390972,17.70087068,12.017003,96.666664,0.90666664,12.208333,48.916668,76.291664,75.208336,8,1,1,1,14,2,2020,8445,0,19482,1,3,3
73729,20200221,3.049546546,67.96399334,10.26969,52.375,0.67583334,11.583333,69.083336,51.958332,47.708332,8.291667,1,1,1,21,2,2020,8452,0,19482,1,4,4
73736,20200228,32.86839974,39.59780908,6.5834627,28.61111,0.87166667,13.222222,37,14.333333,16.333334,8,1,1,1,28,2,2020,8459,0,19482,1,5,4
74121,20200105,83.73501777,20.85575641,5.8773685,NA,NA,NA,NA,NA,NA,NA,1,0,1,5,1,2020,8405,0,47088,1,-3,-3
74128,20200112,2.886008344,51.58763679,2.9602094,NA,NA,NA,NA,NA,NA,NA,1,0,1,12,1,2020,8412,0,47088,1,-2,-2
74135,20200119,2.789284163,44.89116769,4.129379,NA,NA,NA,NA,NA,NA,NA,1,0,1,19,1,2020,8419,0,47088,1,-1,-1
74142,20200126,18.81406664,28.92571888,1.8238659,NA,NA,NA,NA,NA,NA,NA,1,1,1,26,1,2020,8426,0,47088,1,0,0
74149,20200202,7.302689505,52.42769199,6.9781957,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2020,8433,0,47088,1,1,1
74156,20200209,1.003258676,55.11308173,6.7019258,NA,NA,NA,NA,NA,NA,NA,1,1,1,9,2,2020,8440,0,47088,1,2,2
74163,20200216,3.358615336,27.83964828,3.444333,NA,NA,NA,NA,NA,NA,NA,1,1,1,16,2,2020,8447,0,47088,1,3,3
74170,20200223,1.034424279,64.51030934,10.444695,NA,NA,NA,NA,NA,NA,NA,1,1,1,23,2,2020,8454,0,47088,1,4,4
74177,20200301,3.144466858,70.88351867,8.792695,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,2020,8461,0,47088,1,5,4
74558,20200103,10.83671253,69.42800894,6.5903087,119.541664,1.1316667,44.75,3.7083333,117.25,80.291664,8.791667,1,0,1,3,1,2020,8403,0,44739,1,-3,-3
74565,20200110,62.56985398,28.50563626,3.482969,40.083332,0.75166667,23.625,23.833334,33.708332,19.833334,7,1,0,1,10,1,2020,8410,0,44739,1,-2,-2
74572,20200117,2.343357489,79.30918635,2.5230088,64.583336,1.00875,30.458334,30.875,73.416664,53.458332,7.3333335,1,0,1,17,1,2020,8417,0,44739,1,-1,-1
74579,20200124,92.36057344,20.31999766,5.2614255,55.875,1.1291667,24.708334,34.458332,75.75,57.541668,6.6666665,1,1,1,24,1,2020,8424,0,44739,1,0,0
74586,20200131,2.57269308,64.33795109,5.4454927,101.875,1.21125,27,68.625,91.541664,73.541664,12,1,1,1,31,1,2020,8431,0,44739,1,1,1
74593,20200207,5.487828084,38.85875498,4.7081466,47.75,0.84499997,13.125,46.083332,31.333334,28.541666,6,1,1,1,7,2,2020,8438,0,44739,1,2,2
74600,20200214,96.53806712,19.92954618,11.525727,32.541668,1.3708333,17.291666,43.125,26.791666,17.083334,14,1,1,1,14,2,2020,8445,0,44739,1,3,3
74607,20200221,4.988242391,73.69930943,10.091946,60.166668,0.99625003,19.875,55.125,49.5,32.625,11.083333,1,1,1,21,2,2020,8452,0,44739,1,4,4
74614,20200228,51.82493033,29.0248317,8.889087,33.11111,1.0988889,19.61111,32.38889,48.055557,26.166666,9.111111,1,1,1,28,2,2020,8459,0,44739,1,5,4
74997,20200103,4.597619206,64.38383922,4.954502,154.25,0.86083335,38.291668,34.708332,97.041664,112.416664,10.083333,1,0,1,3,1,2020,8403,0,16871,1,-3,-3
75004,20200110,32.22257389,33.2505295,2.2668035,72.75,0.59791666,18.625,50.708332,35.125,50.625,6.25,1,0,1,10,1,2020,8410,0,16871,1,-2,-2
75011,20200117,2.444048624,71.43826659,2.4996948,163.91667,0.99791664,27.916666,69.458336,80.125,109.208336,9.458333,1,0,1,17,1,2020,8417,0,16871,1,-1,-1
75018,20200124,73.57488344,30.41664789,4.6770725,99.541664,0.93625,15.125,73.333336,68.291664,90.083336,8.166667,1,1,1,24,1,2020,8424,0,16871,1,0,0
75025,20200131,3.09766165,59.11915237,5.7657094,117.125,0.80625,21.416666,103.583336,74.875,79,13.958333,1,1,1,31,1,2020,8431,0,16871,1,1,1
75032,20200207,3.42402268,21.34641871,3.7613664,57.333332,0.59875,8.25,52.875,28.208334,36.75,7.3333335,1,1,1,7,2,2020,8438,0,16871,1,2,2
75039,20200214,49.91002505,19.08391876,10.425854,82.666664,0.895,11,51.875,52.875,53.75,10,1,1,1,14,2,2020,8445,0,16871,1,3,3
75046,20200221,4.715652022,68.90686699,9.159138,74.708336,0.58125,12.666667,87.541664,52.083332,45.291668,11.208333,1,1,1,21,2,2020,8452,0,16871,1,4,4
75053,20200228,28.07453773,38.96203916,7.5713573,34.22222,0.6527778,10.111111,58.055557,14.444445,28.5,8.777778,1,1,1,28,2,2020,8459,0,16871,1,5,4
75436,20200103,12.37725678,67.18096056,6.5669403,119.625,0.99375,33.208332,13.083333,117.041664,83.708336,5.7083335,1,0,1,3,1,2020,8403,0,100430,1,-3,-3
75443,20200110,58.0628167,23.83015576,3.0785918,53.125,0.8416667,17.333334,38.083332,37.666668,30.458334,3,1,0,1,10,1,2020,8410,0,100430,1,-2,-2
75450,20200117,0.888942855,75.89679422,1.876233,69.583336,1.03125,15.583333,51.291668,59.25,50.791668,3.875,1,0,1,17,1,2020,8417,0,100430,1,-1,-1
75457,20200124,66.32062405,24.56334266,4.6649947,52.208332,0.98125,11.833333,53.875,66.041664,53.375,5,1,1,1,24,1,2020,8424,0,100430,1,0,0
75464,20200131,2.893530703,62.28191654,5.6935086,96.125,1.1458334,13.75,81.541664,72.625,65.541664,9.625,1,1,1,31,1,2020,8431,0,100430,1,1,1
75471,20200207,6.79504314,31.37226146,4.7483206,39.25,0.83125,6.375,44.625,30.791666,25.625,4,1,1,1,7,2,2020,8438,0,100430,1,2,2
75478,20200214,159.1258904,19.88966778,10.71968,44.208332,1.4916667,14.75,38.5,32.166668,26.166666,8.541667,1,1,1,14,2,2020,8445,0,100430,1,3,3
75485,20200221,3.599284877,71.63758962,10.258632,63.458332,1.2104167,11.541667,72.416664,48.791668,40.708332,8.291667,1,1,1,21,2,2020,8452,0,100430,1,4,4
75492,20200228,75.05694323,33.82626256,7.690847,17.11111,1.25,7.8333335,43.27778,23,17.833334,3,1,1,1,28,2,2020,8459,0,100430,1,5,4
75877,20200105,42.5125817,24.27759654,6.581486,96.208336,1.025,53.166668,6.2083335,139.875,95.041664,11.5,1,0,1,5,1,2020,8405,0,36764,1,-3,-3
75884,20200112,3.79948281,54.19947162,4.0271378,58.25,0.8275,37.666668,45.875,64.125,42.041668,7.2083335,1,0,1,12,1,2020,8412,0,36764,1,-2,-2
75891,20200119,3.292117983,48.47418618,5.0531282,119.125,1.0170834,34.791668,30.291666,119.541664,88,8.25,1,0,1,19,1,2020,8419,0,36764,1,-1,-1
75898,20200126,27.1326253,31.22171432,3.116398,82.083336,0.97083336,8.333333,65.416664,91.833336,74.875,4,1,1,1,26,1,2020,8426,0,36764,1,0,0
75905,20200202,20.42911536,54.60884726,6.5954404,122.125,1.1,18.416666,46.791668,120.958336,101.041664,8.166667,1,1,1,2,2,2020,8433,0,36764,1,1,1
75912,20200209,1.585598667,58.71695223,7.4304595,42.041668,0.73,9.125,63.916668,36.583332,28.75,6.0833335,1,1,1,9,2,2020,8440,0,36764,1,2,2
75919,20200216,6.467505385,35.25064452,4.1197257,27.708334,0.5758333,6,64.083336,24,10.583333,5.5,1,1,1,16,2,2020,8447,0,36764,1,3,3
75926,20200223,1.631709767,64.03448253,11.596972,70.625,0.91875,12.291667,71.5,64.583336,48.25,7.25,1,1,1,23,2,2020,8454,0,36764,1,4,4
75933,20200301,4.525660907,72.19086259,9.5155735,36.333332,1.0945834,12.166667,42.875,29.166666,20.25,5.5,1,1,1,1,3,2020,8461,0,36764,1,5,4
76314,20200103,9.529408134,68.79110616,5.8736873,117.708336,0.95,48.791668,5,116.791664,78.041664,7,1,0,1,3,1,2020,8403,0,99238,1,-3,-3
76321,20200110,55.9526444,23.51964517,2.729076,42.208332,0.73541665,23.041666,23.958334,37.875,19.625,6.4166665,1,0,1,10,1,2020,8410,0,99238,1,-2,-2
76328,20200117,2.130893698,78.40324975,2.1845794,60.458332,0.8958333,24.916666,35.291668,75.875,53.416668,5.5833335,1,0,1,17,1,2020,8417,0,99238,1,-1,-1
76335,20200124,78.960072,18.40189943,4.959642,59.208332,0.99791664,18.708334,36.916668,81.416664,56.041668,5.5416665,1,1,1,24,1,2020,8424,0,99238,1,0,0
76342,20200131,2.209575447,64.24034612,5.246797,108.333336,0.98125,18.041666,81.041664,96.125,75.375,9.458333,1,1,1,31,1,2020,8431,0,99238,1,1,1
76349,20200207,4.514109884,37.17650047,4.0224667,39.25,0.62916666,11.083333,46.041668,39.333332,19.625,4,1,1,1,7,2,2020,8438,0,99238,1,2,2
76356,20200214,81.10968382,19.15031254,10.976396,31.791666,0.82708335,10.166667,50.375,27.541666,16.291666,6,1,1,1,14,2,2020,8445,0,99238,1,3,3
76363,20200221,4.343002279,73.26891256,9.89233,67.5,0.77916664,11.916667,72.083336,56.833332,38.833332,6.9583335,1,1,1,21,2,2020,8452,0,99238,1,4,4
76370,20200228,54.09981916,27.21072454,7.9283853,34.72222,0.9638889,15.166667,33.333332,49.72222,29.055555,5.5,1,1,1,28,2,2020,8459,0,99238,1,5,4
76753,20200103,9.44326164,69.06717918,6.766207,108.208336,1.2645833,41.75,2.9166667,68.958336,62.916668,8.5,1,0,1,3,1,2020,8403,0,91051,1,-3,-3
76760,20200110,60.03675559,32.08747075,3.8720198,32.791668,1.0804167,24.791666,17.541666,16.75,20.25,6.3333335,1,0,1,10,1,2020,8410,0,91051,1,-2,-2
76767,20200117,2.854408246,78.69987129,2.9184558,58.333332,1.2416667,21.708334,40.791668,49.166668,57.25,6.5,1,0,1,17,1,2020,8417,0,91051,1,-1,-1
76774,20200124,106.2211182,22.35966613,5.4415016,45.125,1.1145834,15.041667,39.125,44.25,46.125,6,1,1,1,24,1,2020,8424,0,91051,1,0,0
76781,20200131,2.970774874,63.53438308,5.583657,63.958332,1.0441667,7.0416665,87.708336,49.333332,44.333332,8.125,1,1,1,31,1,2020,8431,0,91051,1,1,1
76788,20200207,5.598429099,38.23123298,4.8628297,34.625,0.68791664,8.916667,40.458332,18.625,21.75,6,1,1,1,7,2,2020,8438,0,91051,1,2,2
76795,20200214,86.80498034,20.20796293,11.780921,26.916666,0.7008333,5.2083335,44.666668,17.541666,11.875,6.3333335,1,1,1,14,2,2020,8445,0,91051,1,3,3
76802,20200221,5.721014314,73.15491013,10.061414,52.375,0.5204167,8.166667,81.916664,42.583332,28.458334,7.9166665,1,1,1,21,2,2020,8452,0,91051,1,4,4
76809,20200228,40.75632014,32.66120975,9.467062,26.11111,0.66888887,12.444445,43.5,41.5,33.166668,7,1,1,1,28,2,2020,8459,0,91051,1,5,4
77193,20200104,41.84692371,62.57796457,5.988506,130.58333,1.02,39.333332,19.083334,133.875,98.958336,5.5,1,0,1,4,1,2020,8404,0,39466,1,-3,-3
77200,20200111,12.25078977,41.84382708,2.4862976,71.666664,0.6904167,23.208334,39.458332,67.833336,53.166668,3.1666667,1,0,1,11,1,2020,8411,0,39466,1,-2,-2
77207,20200118,1.386058776,62.89337734,2.4318838,108.833336,0.99625003,28.208334,40.916668,106.416664,80.416664,4,1,0,1,18,1,2020,8418,0,39466,1,-1,-1
77214,20200125,42.14284602,23.39452287,3.3607256,115.625,1.2708334,13.666667,54,85.041664,72.875,3,1,1,1,25,1,2020,8425,0,39466,1,0,0
77221,20200201,3.320680111,73.00254307,6.1516,109.125,1.10875,18.958334,86.5,94.791664,80.708336,7,1,1,1,1,2,2020,8432,0,39466,1,1,1
77228,20200208,1.766528774,69.79792294,4.606071,42.958332,0.92125,8,55.5,36.75,28.875,3.125,1,1,1,8,2,2020,8439,0,39466,1,2,2
77235,20200215,104.4432268,19.34114479,5.467713,31.916666,1.0720834,7.3333335,70.333336,60.708332,28.041666,5.2916665,1,1,1,15,2,2020,8446,0,39466,1,3,3
77242,20200222,0.49704204,59.6514927,9.449848,67.041664,0.95958334,13.5,59.875,72.166664,44.958332,4.125,1,1,1,22,2,2020,8453,0,39466,1,4,4
77249,20200229,17.9473054,26.91530918,8.424039,27.791666,0.9195833,9.583333,56.416668,18.791666,14.75,3,1,1,1,29,2,2020,8460,0,39466,1,5,4
77631,20200103,9.990490324,62.7316419,8.393799,89.166664,1.2291666,38.25,6.9583335,112.416664,71.375,4.125,1,0,1,3,1,2020,8403,0,54348,1,-3,-3
77638,20200110,15.02216257,45.26726648,6.343295,39.166668,1.0666666,20.25,34.708332,33.75,22.875,4.0416665,1,0,1,10,1,2020,8410,0,54348,1,-2,-2
77645,20200117,0.008678085,68.52677235,6.1934433,47.208332,0.7,23.666666,18.333334,50.375,34.333332,4,1,0,1,17,1,2020,8417,0,54348,1,-1,-1
77652,20200124,51.04877561,34.61606918,7.594241,38.041668,0.65208334,8.208333,47.416668,32.708332,27.458334,4,1,1,1,24,1,2020,8424,0,54348,1,0,0
77659,20200131,0.020399992,55.29050782,6.5966144,81.041664,0.775,8.125,29.666666,65.125,53.666668,4.5,1,1,1,31,1,2020,8431,0,54348,1,1,1
77666,20200207,0.011297325,33.61520001,8.590915,30.25,0.65,5.7916665,41.958332,28.333334,23.416666,4.5416665,1,1,1,7,2,2020,8438,0,54348,1,2,2
77673,20200214,88.92905832,10.00261236,13.243724,124.458336,0.65833336,10.166667,23.75,92.5,81.291664,5,1,1,1,14,2,2020,8445,0,54348,1,3,3
77680,20200221,3.003676878,65.95160555,9.896219,117.416664,0.64166665,10.083333,23.416666,95.875,84.333336,5,1,1,1,21,2,2020,8452,0,54348,1,4,4
77687,20200228,55.94038174,39.171107,8.377907,27.444445,0.7,7.3333335,27.833334,22.5,16.722221,5,1,1,1,28,2,2020,8459,0,54348,1,5,4
84216,20200103,0.588763884,73.30175217,17.43525,69.333336,1.0195833,66.875,42.291668,78.041664,38.833332,7.375,1,0,0,3,1,2020,8403,0,36093,1,-5,-4
84223,20200110,2.839756161,50.79811872,19.160437,60.083332,0.94875,67.375,52.125,80.333336,35.25,8.25,1,0,0,10,1,2020,8410,0,36093,1,-4,-4
84230,20200117,24.58264859,84.08428979,15.980509,22.958334,1.1079167,34.875,27.791666,36.333332,19.083334,5.2916665,1,0,0,17,1,2020,8417,0,36093,1,-3,-3
84237,20200124,15.8759715,36.01412307,18.015224,32.25,0.6875,26.083334,62.083332,31.541666,19.625,5,1,0,0,24,1,2020,8424,0,36093,1,-2,-2
84244,20200131,0.454723738,64.58479584,9.71406,42.625,0.5883333,14.5,85.291664,33.791668,29,5.375,1,0,0,31,1,2020,8431,0,36093,1,-1,-1
84251,20200207,6.559619147,59.08250235,13.134035,25.375,0.7166667,24.708334,30.125,31.5,21.041666,4.875,1,1,0,7,2,2020,8438,0,36093,1,0,0
84258,20200214,239.3218998,29.81640061,19.046368,19.25,0.68333334,31.875,26.875,18.791666,13.416667,5,1,1,0,14,2,2020,8445,0,36093,1,1,1
84265,20200221,0.548581657,75.53619997,17.36813,47.458332,0.7291667,44.958332,68.958336,45,30.375,6.0416665,1,1,0,21,2,2020,8452,0,36093,1,2,2
84272,20200228,1.396024165,43.96023752,20.693686,38.166668,0.6522222,29.833334,73.666664,36.555557,21.38889,5.7222223,1,1,0,28,2,2020,8459,0,36093,1,3,3
85095,20200104,5.845945546,60.56611543,15.920946,69.75,0.6375,44.125,65.791664,76.541664,46.458332,6,1,0,0,4,1,2020,8404,0,53747,1,-5,-4
85102,20200111,9.906507234,47.61232904,11.877998,63.875,0.7375,34.625,77.708336,66.333336,39.416668,6,1,0,0,11,1,2020,8411,0,53747,1,-4,-4
85109,20200118,2.277849796,71.17289912,11.017481,36.416668,0.8695833,23.458334,52.916668,29.666666,15.625,5.0833335,1,0,0,18,1,2020,8418,0,53747,1,-3,-3
85116,20200125,160.7258446,31.92709862,13.599044,37.291668,0.56208336,11.75,69.125,25.25,17.958334,5,1,0,0,25,1,2020,8425,0,53747,1,-2,-2
85123,20200201,2.95899424,79.108817,11.105046,43.625,0.5441667,15,75.625,37.583332,30.166666,5.8333335,1,0,0,1,2,2020,8432,0,53747,1,-1,-1
85130,20200208,4.449905615,85.14108083,11.178124,14.541667,0.5391667,12.125,39.166668,19,11.333333,5,1,1,0,8,2,2020,8439,0,53747,1,0,0
85137,20200215,278.2706703,25.79504563,12.20563,24.75,0.45291665,14.291667,52,20.375,13.541667,5,1,1,0,15,2,2020,8446,0,53747,1,1,1
85144,20200222,0.519997141,64.64744151,16.578846,44.083332,0.56416667,28.625,69.791664,36.041668,22.625,5.2916665,1,1,0,22,2,2020,8453,0,53747,1,2,2
85151,20200229,15.86935129,28.6384717,18.792908,29.083334,0.6075,25.041666,50.666668,29.916666,17.166666,5,1,1,0,29,2,2020,8460,0,53747,1,3,3
93433,20200101,0.550626573,67.58907734,19.08785,64.791664,1.06875,29.458334,73.166664,63.125,40.083332,12.083333,1,0,0,1,1,2020,8401,0,25564,1,-5,-4
93440,20200108,1.437749944,67.85463172,21.43021,76.333336,0.82416666,42.291668,42.125,79.416664,42.833332,9.708333,1,0,0,8,1,2020,8408,0,25564,1,-4,-4
93447,20200115,30.97762241,41.69021811,13.1896515,32.875,1.10125,28.708334,19.166666,33.708332,22.291666,7.125,1,0,0,15,1,2020,8415,0,25564,1,-3,-3
93454,20200122,3.924467928,51.83440451,15.78001,50.94737,1.1889473,30.368422,44.263157,60.157894,46,7.1578946,1,0,0,22,1,2020,8422,0,25564,1,-2,-2
93461,20200129,0.412441327,60.48902846,10.478348,55.166668,0.69958335,9.791667,59.875,35.791668,33,7,1,0,0,29,1,2020,8429,0,25564,1,-1,-1
93468,20200205,46.74374653,90.47344878,11.343762,19.125,0.9345833,13.458333,31.916666,16.333334,10.416667,6,1,1,0,5,2,2020,8436,0,25564,1,0,0
93475,20200212,89.34932133,82.38674154,17.492435,54.75,0.82166666,15.75,50.333332,58.875,47.416668,6.7916665,1,1,0,12,2,2020,8443,0,25564,1,1,1
93482,20200219,0.184259326,52.90450822,15.014741,82.958336,0.5958333,16.791666,79.208336,52.916668,46.625,9.791667,1,1,0,19,2,2020,8450,0,25564,1,2,2
93489,20200226,0.67038959,66.5942842,21.121563,49.5,0.715,21.291666,54.541668,49.041668,30.333334,7.7916665,1,1,0,26,2,2020,8457,0,25564,1,3,3
99581,20200103,0.840664846,62.50745935,7.825564,109.708336,1.1154166,60.041668,16,119,78.583336,11.583333,1,0,0,3,1,2020,8403,0,5993,1,-4,-4
99588,20200110,3.036965993,48.54187364,6.136867,47,1.1820834,37.875,13.625,39.75,28.083334,6.7916665,1,0,0,10,1,2020,8410,0,5993,1,-3,-3
99595,20200117,1.01096865,65.94918311,5.565286,73.083336,1.0341666,42.083332,11.458333,77.833336,52.791668,8.875,1,0,0,17,1,2020,8417,0,5993,1,-2,-2
99602,20200124,16.10485167,35.54096139,6.74289,74.625,0.9504167,26.625,23,75.833336,61.166668,6.625,1,0,0,24,1,2020,8424,0,5993,1,-1,-1
99609,20200131,40.3033789,50.22803716,7.9994917,74.5,0.9716667,27.208334,35.583332,67.125,55.5,8.291667,1,1,0,31,1,2020,8431,0,5993,1,0,0
99616,20200207,0.884455102,46.93130654,6.320827,44.291668,0.74083334,16,34.166668,42.25,35.166668,5.1666665,1,1,0,7,2,2020,8438,0,5993,1,1,1
99623,20200214,6.628400628,23.4728408,11.107856,102.166664,0.87666667,24.708334,55.458332,79.958336,68.958336,6.4583335,1,1,0,14,2,2020,8445,0,5993,1,2,2
99630,20200221,0.677112434,62.54383411,7.705697,111.041664,0.67875004,22.583334,36.041668,94.583336,75.625,5.6666665,1,1,0,21,2,2020,8452,0,5993,1,3,3
99637,20200228,3.076358983,35.72426613,11.447905,33.88889,0.9561111,27.333334,26.88889,41,30.61111,6,1,1,0,28,2,2020,8459,0,5993,1,4,4
103531,20200102,5.757269354,63.47938438,6.0779767,120.333336,1.1729167,37.166668,26.875,118.666664,93.916664,5.125,1,0,0,2,1,2020,8402,0,56806,1,-5,-4
103538,20200109,11.76128473,41.92387334,5.8082814,88.291664,0.9658333,28.708334,45.333332,75,58.333332,6.625,1,0,0,9,1,2020,8409,0,56806,1,-4,-4
103545,20200116,8.582051253,36.9023108,5.185477,60.166668,0.89,23.333334,24.833334,59.083332,46.125,6,1,0,0,16,1,2020,8416,0,56806,1,-3,-3
103552,20200123,13.53881124,44.53937358,7.246821,107.75,1.2108333,28.791666,40.958332,94.583336,80.875,6.4583335,1,0,0,23,1,2020,8423,0,56806,1,-2,-2
103559,20200130,18.35662873,73.28354694,5.147109,85.416664,1.0341667,22.833334,32.708332,61.25,54.875,7.4583335,1,0,0,30,1,2020,8430,0,56806,1,-1,-1
103566,20200206,15.38135849,45.60918427,5.8422937,67.958336,0.7825,11.375,47.458332,49.583332,46.625,5,1,1,0,6,2,2020,8437,0,56806,1,0,0
103573,20200213,7.610302263,61.68711458,10.917959,77.875,0.70375,14.166667,80.041664,65,57,7.4166665,1,1,0,13,2,2020,8444,0,56806,1,1,1
103580,20200220,4.852292262,55.8400668,7.9864635,90.583336,0.53625,14.291667,72,79.041664,63.666668,4.5416665,1,1,0,20,2,2020,8451,0,56806,1,2,2
103587,20200227,27.4647914,18.69138934,12.505,86.916664,0.9025,19.541666,69.708336,76.958336,60.916668,6,1,1,0,27,2,2020,8458,0,56806,1,3,3
105287,20200102,0.018329191,64.3764447,9.242036,184.25,1.1158333,39.791668,9.583333,143.91667,122.625,6.7916665,1,0,0,2,1,2020,8402,0,17881,1,-5,-4
105294,20200109,24.95963394,41.63436743,9.840433,106.666664,1.0791667,45.5,19.458334,98.875,78,7.7916665,1,0,0,9,1,2020,8409,0,17881,1,-4,-4
105301,20200116,3.018281685,37.15604492,8.840197,69.083336,0.98333335,26.583334,19.208334,56.5,47.625,5.25,1,0,0,16,1,2020,8416,0,17881,1,-3,-3
105308,20200123,0.040849246,44.97833018,11.787052,124.666664,1.0608333,27.666666,62.875,110.125,91.208336,7.625,1,0,0,23,1,2020,8423,0,17881,1,-2,-2
105315,20200130,55.88663603,73.00687659,9.936536,77.666664,0.9316667,16.5,22.083334,56.541668,48.375,5,1,0,0,30,1,2020,8430,0,17881,1,-1,-1
105322,20200206,0.048914878,46.53629094,10.1380005,61.625,0.7675,13.375,45.291668,59.041668,50.75,4.875,1,1,0,6,2,2020,8437,0,17881,1,0,0
105329,20200213,0.026264725,61.4002952,15.586751,108.25,0.8333333,22.291666,51.291668,84.625,71.75,8.125,1,1,0,13,2,2020,8444,0,17881,1,1,1
105336,20200220,0.011609067,56.3263905,11.091357,136.875,0.5683333,16.833334,64.375,93.166664,75.25,7.0833335,1,1,0,20,2,2020,8451,0,17881,1,2,2
105343,20200227,25.00506441,17.11021049,17.386536,157.45833,0.9766666,29.25,58.958332,123.583336,105.458336,11,1,1,0,27,2,2020,8458,0,17881,1,3,3
113188,20200101,0.079898914,64.82880518,9.393512,33.625,0.7654167,26.583334,44.5,37.5,21.458334,9.75,1,0,0,1,1,2020,8401,0,21285,1,-5,-4
113195,20200108,0.090038807,64.17660348,10.093889,48.583332,0.81583333,33.416668,40.625,48.708332,28.958334,9.833333,1,0,0,8,1,2020,8408,0,21285,1,-4,-4
113202,20200115,0.162815308,45.22890144,11.079352,34.916668,0.6745833,25.916666,60.375,34.583332,18.5,10.25,1,0,0,15,1,2020,8415,0,21285,1,-3,-3
113209,20200122,0.079630009,40.84029243,11.23716,31.736841,0.4863158,18.473684,78.10526,25.842106,18.210526,9.684211,1,0,0,22,1,2020,8422,0,21285,1,-2,-2
113216,20200129,0.03499096,48.73579438,5.871604,39.708332,0.6466667,11.625,52.458332,33.666668,29.958334,8,1,0,0,29,1,2020,8429,0,21285,1,-1,-1
113223,20200205,0.171915901,84.81868826,9.532899,39.083332,0.54125,13.75,79.333336,31.458334,25,9.166667,1,1,0,5,2,2020,8436,0,21285,1,0,0
113230,20200212,0.119850108,76.60165243,10.260217,33,0.49,13.833333,67.708336,24.208334,17.833334,9.708333,1,1,0,12,2,2020,8443,0,21285,1,1,1
113237,20200219,0.013623385,43.8925966,11.981525,54.958332,0.80041665,14.125,75.333336,49.458332,46.458332,6.4166665,1,1,0,19,2,2020,8450,0,21285,1,2,2
113244,20200226,0.050582851,63.07455912,13.9973345,54.333332,0.775,19.166666,80.875,40.875,31.541666,8.25,1,1,0,26,2,2020,8457,0,21285,1,3,3
136018,20200103,0.060768923,20.70563463,-3.2139385,156.20833,2.6695833,72.625,19.333334,168.625,110.541664,38.791668,1,0,0,3,1,2020,8403,1,55714,1,-4,-4
